# Created using MTpy calculated floor_egbert error of 5% data rotated 0.0_deg clockwise from N
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Off_Diagonal_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0
>  40.409093 113.815454
> 26 156
8.47227e+00 Y01-108   40.372  113.796   -4135.287   -1686.348       0.000 ZXY  4.559896e+00  3.816199e+00  5.026424e-01
8.47227e+00 Y01-108   40.372  113.796   -4135.287   -1686.348       0.000 ZYX -3.923869e+00 -3.894410e+00  3.205859e-01
1.36773e+01 Y01-108   40.372  113.796   -4135.287   -1686.348       0.000 ZXY  2.617871e+00  3.023232e+00  2.234940e-01
1.36773e+01 Y01-108   40.372  113.796   -4135.287   -1686.348       0.000 ZYX -2.934562e+00 -3.100957e+00  2.066027e-01
2.20800e+01 Y01-108   40.372  113.796   -4135.287   -1686.348       0.000 ZXY  1.593369e+00  2.328334e+00  1.514504e-01
2.20800e+01 Y01-108   40.372  113.796   -4135.287   -1686.348       0.000 ZYX -2.059781e+00 -2.516454e+00  1.514504e-01
3.56451e+01 Y01-108   40.372  113.796   -4135.287   -1686.348       0.000 ZXY  1.090620e+00  1.677245e+00  1.093039e-01
3.56451e+01 Y01-108   40.372  113.796   -4135.287   -1686.348       0.000 ZYX -1.439523e+00 -1.906204e+00  1.093039e-01
5.75440e+01 Y01-108   40.372  113.796   -4135.287   -1686.348       0.000 ZXY  5.783817e-01  1.241046e+00  1.396293e-01
5.75440e+01 Y01-108   40.372  113.796   -4135.287   -1686.348       0.000 ZYX -1.003360e+00 -1.425560e+00  1.205188e-01
9.28966e+01 Y01-108   40.372  113.796   -4135.287   -1686.348       0.000 ZXY  4.994160e-01  8.228209e-01  7.768313e-02
9.28966e+01 Y01-108   40.372  113.796   -4135.287   -1686.348       0.000 ZYX -7.351155e-01 -9.562120e-01  7.696001e-02
3.98107e-03 Y01-110   40.373  113.806   -4003.090    -806.801       0.000 ZXY  1.499267e+02  1.746257e+02  1.061320e+01
3.98107e-03 Y01-110   40.373  113.806   -4003.090    -806.801       0.000 ZYX -1.267937e+02 -1.491517e+02  1.061320e+01
6.42688e-03 Y01-110   40.373  113.806   -4003.090    -806.801       0.000 ZXY  1.129568e+02  1.387967e+02  8.293701e+00
6.42688e-03 Y01-110   40.373  113.806   -4003.090    -806.801       0.000 ZYX -9.573571e+01 -1.203093e+02  8.293701e+00
1.03753e-02 Y01-110   40.373  113.806   -4003.090    -806.801       0.000 ZXY  8.692352e+01  1.074714e+02  6.351375e+00
1.03753e-02 Y01-110   40.373  113.806   -4003.090    -806.801       0.000 ZYX -7.272614e+01 -9.131654e+01  6.351375e+00
1.67494e-02 Y01-110   40.373  113.806   -4003.090    -806.801       0.000 ZXY  5.852513e+01  8.193586e+01  4.669108e+00
1.67494e-02 Y01-110   40.373  113.806   -4003.090    -806.801       0.000 ZYX -5.061595e+01 -7.027269e+01  4.669108e+00
2.70396e-02 Y01-110   40.373  113.806   -4003.090    -806.801       0.000 ZXY  4.078848e+01  5.813108e+01  3.274594e+00
2.70396e-02 Y01-110   40.373  113.806   -4003.090    -806.801       0.000 ZYX -3.580481e+01 -4.864279e+01  3.274594e+00
4.36516e-02 Y01-110   40.373  113.806   -4003.090    -806.801       0.000 ZXY  3.090438e+01  4.026194e+01  2.357980e+00
4.36516e-02 Y01-110   40.373  113.806   -4003.090    -806.801       0.000 ZYX -2.832276e+01 -3.343488e+01  2.357980e+00
7.04693e-02 Y01-110   40.373  113.806   -4003.090    -806.801       0.000 ZXY  2.664772e+01  2.858600e+01  1.814409e+00
7.04693e-02 Y01-110   40.373  113.806   -4003.090    -806.801       0.000 ZYX -2.409448e+01 -2.355534e+01  1.814409e+00
1.13763e-01 Y01-110   40.373  113.806   -4003.090    -806.801       0.000 ZXY  2.343671e+01  2.102074e+01  1.460542e+00
1.13763e-01 Y01-110   40.373  113.806   -4003.090    -806.801       0.000 ZYX -2.140544e+01 -1.662475e+01  1.460542e+00
1.83654e-01 Y01-110   40.373  113.806   -4003.090    -806.801       0.000 ZXY  2.105001e+01  1.490123e+01  1.226643e+00
1.83654e-01 Y01-110   40.373  113.806   -4003.090    -806.801       0.000 ZYX -2.028920e+01 -1.153014e+01  1.226643e+00
